"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.77032168935702e-06,0.369246645622831,0.518,0.455,0.0330625278704317,"3","Psme2"
1.80102953065216e-06,0.250180719563024,0.67,0.604,0.0336360275144597,"3","Map1lc3b"
1.84369328548532e-06,0.790298158085981,0.171,0.112,0.0344328157997238,"3","Gbe1"
1.92480043466328e-06,0.884018855503332,0.123,0.071,0.0359475729177714,"3","Car5a"
1.96783948902157e-06,0.586365143009141,0.207,0.139,0.0367513702969669,"3","Ifi47"
1.99619058998679e-06,0.453680434606288,0.359,0.281,0.0372808554585933,"3","H2-T23"
2.00445317412696e-06,0.952541964616569,0.125,0.073,0.0374351674799951,"3","Sh3bp4"
2.01710163658909e-06,0.622160144513101,0.199,0.134,0.0376713901649378,"3","Rhoj"
2.22647545503936e-06,0.991957107284502,0.105,0.058,0.0415816555983151,"3","Myct1"
2.26752671036628e-06,0.536418945710956,0.392,0.328,0.0423483288428006,"3","Ralbp1"
2.29449778555114e-06,0.645538496633499,0.252,0.184,0.042852040642953,"3","Hpcal1"
2.62442689342792e-06,0.422239555413669,0.383,0.314,0.0490137966616599,"3","Klf13"
2.64542441491039e-06,0.303893109805519,0.729,0.687,0.0494059463728665,"3","Rps27rt"
2.71421611267379e-06,0.623001313579849,0.223,0.16,0.0506907001202957,"3","Klc1"
2.7856268391027e-06,0.889099216913723,0.142,0.088,0.052024366847082,"3","Tbx3"
3.09957676102943e-06,0.547061404452106,0.307,0.237,0.0578876955889856,"3","Eva1b"
3.15283980509466e-06,0.939631636653045,0.132,0.08,0.0588824361999479,"3","Nav1"
3.15960136027115e-06,1.23076390332153,0.103,0.058,0.0590087150044241,"3","Itga1"
3.21744649384709e-06,0.625947390709609,0.249,0.182,0.0600890307190883,"3","Arid5b"
3.27708190539333e-06,0.276824836936456,0.674,0.635,0.0612027816651258,"3","Ube2d3"
3.54964304335629e-06,0.392955437806452,0.431,0.36,0.066293133477722,"3","Hes1"
3.69435329198946e-06,0.512550845737296,0.37,0.304,0.0689957420811951,"3","Rab6a"
3.86803677138557e-06,0.51650783967265,0.312,0.245,0.0722394547423969,"3","Nsmce1"
3.86883343194317e-06,0.487390743987052,0.4,0.343,0.0722543331749707,"3","Mrps24"
4.0073794436457e-06,0.397231635636965,0.442,0.367,0.0748418184895271,"3","Ifnar2"
4.01486108100863e-06,0.336060126568301,0.526,0.459,0.0749815455489172,"3","Tspan4"
4.09002809745221e-06,0.523368554767132,0.334,0.27,0.0763853647480174,"3","Pop5"
4.15919472850994e-06,0.898027202004537,0.137,0.085,0.0776771207496516,"3","Prr5l"
4.17265514180664e-06,0.901957450455233,0.161,0.106,0.0779285074283807,"3","Dennd5b"
4.38093982924018e-06,0.522568873010204,0.196,0.131,0.0818184322508895,"3","Grb14"
4.47794477223005e-06,1.67412302719815,0.101,0.056,0.0836300965661684,"3","Ch25h"
4.90544081854907e-06,0.710630466883741,0.162,0.105,0.0916140127272225,"3","Tnfrsf12a"
5.02830878434263e-06,0.412610905745753,0.407,0.342,0.093908694856383,"3","Slc50a1"
5.33545629419193e-06,0.859122823783658,0.113,0.065,0.0996449817503285,"3","Far2"
5.55558597238466e-06,0.431866605270499,0.459,0.405,0.103756123620256,"3","Rab18"
5.69888543902082e-06,0.526596096992273,0.255,0.185,0.106432384459153,"3","Ehd2"
6.09331821271956e-06,0.729264622014871,0.204,0.145,0.11379881094075,"3","Eftud2"
6.23273438629958e-06,0.909763442076972,0.102,0.057,0.116402547398531,"3","Lrrn3"
6.47341179623993e-06,0.453993272475734,0.325,0.256,0.120897438706577,"3","Cyb5r3"
6.55612532057188e-06,1.01536790026744,0.129,0.08,0.122442196487,"3","Strip1"
6.85542998298146e-06,1.13745897666449,0.118,0.071,0.128032010362162,"3","Kbtbd11"
6.85615102779415e-06,0.996293862107473,0.148,0.097,0.128045476595083,"3","Tmem98"
7.29341763402406e-06,0.586381715933048,0.211,0.147,0.136211867733033,"3","Smagp"
7.38406113220773e-06,0.891641432375763,0.11,0.063,0.137904725705112,"3","Il2rg"
7.45874205437934e-06,0.723687553979558,0.199,0.138,0.139299466607588,"3","Tmem140"
7.53450686866585e-06,0.940259619932539,0.12,0.072,0.140714450279203,"3","Stard4"
7.58131815930691e-06,0.720085388034317,0.176,0.119,0.141588697943216,"3","AI467606"
8.07702583144957e-06,0.730884297231314,0.16,0.105,0.150846534428152,"3","Trim37"
8.44726059352237e-06,0.66074652514711,0.206,0.146,0.157761038844624,"3","Tspan12"
8.555560292048e-06,0.839236532222831,0.13,0.08,0.159783644014288,"3","Sema6a"
9.16924108290629e-06,0.922056708972663,0.104,0.06,0.171244746464358,"3","Gbp5"
9.2365002341985e-06,0.727651695517606,0.178,0.122,0.172500878373891,"3","Agrn"
9.27250629463234e-06,0.447793954432482,0.412,0.35,0.173173327558554,"3","Ddit4"
9.33529593369018e-06,0.335437416185901,0.514,0.452,0.174345986857598,"3","Dnajc8"
9.36755420051154e-06,0.276653947678498,0.717,0.683,0.174948442248753,"3","Sec62"
9.91307843889423e-06,0.305815239364309,0.527,0.451,0.185136652924789,"3","Klf4"
1.05600958493423e-05,0.411136962802094,0.425,0.362,0.197220350082318,"3","Txndc17"
1.07938605252946e-05,0.40477553513556,0.505,0.459,0.201586139170401,"3","Rbm8a"
1.14681230001347e-05,0.594954034534686,0.212,0.15,0.214178665150515,"3","Scarb1"
1.15649829208989e-05,0.753438157952263,0.136,0.085,0.215987621030707,"3","Nes"
1.20570673866071e-05,0.410524690203636,0.404,0.339,0.225177790512273,"3","Psmb10"
1.21615746298995e-05,0.605141868689246,0.228,0.164,0.227129567788004,"3","Ube2l6"
1.22204301260507e-05,0.810247620458609,0.153,0.101,0.228228753034122,"3","Afap1l2"
1.30988300431955e-05,0.799280640036658,0.145,0.093,0.244633749886719,"3","Rhobtb1"
1.38895828714568e-05,0.860086953961988,0.113,0.067,0.259401849707327,"3","Prdm16"
1.48333118028606e-05,0.604214650940389,0.239,0.18,0.277026931230224,"3","Cd320"
1.61302685416178e-05,0.322692440281369,0.521,0.442,0.301248895283254,"3","Fosb"
1.67077692542027e-05,1.00031416706703,0.104,0.061,0.312034298591489,"3","Dcun1d3"
1.75935631000255e-05,0.275041636266188,0.6,0.55,0.328577384456077,"3","Rbm3"
1.78436595530485e-05,0.494002411135348,0.352,0.296,0.333248185812733,"3","Sbds"
1.82545001774491e-05,0.502687462039354,0.332,0.274,0.340921045314038,"3","Commd1"
1.92268292309589e-05,0.291978773038689,0.607,0.572,0.359080262717389,"3","D8Ertd738e"
1.93634621196878e-05,0.56233471977705,0.268,0.208,0.36163201854729,"3","Ebna1bp2"
2.00640222163914e-05,0.385503475356184,0.439,0.382,0.374715678913325,"3","Gltscr2"
2.10368071620803e-05,0.914014149592299,0.103,0.06,0.392883410559012,"3","Shroom1"
2.12056283614662e-05,0.687360294236008,0.178,0.123,0.396036315278743,"3","Dap"
2.17397940167807e-05,0.400681217351355,0.469,0.416,0.406012393057397,"3","Rdx"
2.28715234867243e-05,0.787247974670765,0.185,0.132,0.427148572638063,"3","Esyt2"
2.39774256512611e-05,0.651152760875189,0.206,0.15,0.447802401462953,"3","Acot9"
2.75749440891467e-05,0.784763400561165,0.153,0.102,0.514989655808904,"3","Swt1"
2.76455617475056e-05,0.715015109173062,0.125,0.078,0.516308511196415,"3","Ceacam1"
2.79921349111128e-05,0.714659330297931,0.197,0.144,0.522781111599943,"3","1110038F14Rik"
2.87417554055751e-05,0.762511672092046,0.14,0.091,0.536781023954521,"3","Gbp9"
2.88395073461039e-05,0.301661080873953,0.585,0.555,0.538606639195837,"3","Serbp1"
3.07212119502404e-05,0.414926614485228,0.396,0.343,0.57374935438269,"3","Chmp5"
3.09414752510241e-05,0.902020689259624,0.114,0.07,0.577862991788126,"3","Lrp8"
3.12359217136888e-05,0.3002342625771,0.512,0.465,0.583362073924851,"3","Eif3h"
3.15100386471038e-05,0.267340266117801,0.625,0.592,0.588481481773311,"3","Arpp19"
3.23292362449228e-05,0.469350789470452,0.351,0.29,0.603780816110178,"3","Adam15"
3.24688289937783e-05,0.801821004150391,0.145,0.096,0.606387850287804,"3","Fzd4"
3.31902154114701e-05,0.483409726055515,0.3,0.237,0.619860463024615,"3","Rassf1"
3.49088524096318e-05,0.605532922095767,0.182,0.127,0.651957727602283,"3","Slc46a3"
4.04795032851433e-05,0.605948551474521,0.236,0.181,0.755995203353336,"3","Pak1ip1"
4.06035773319352e-05,0.548869169416555,0.191,0.136,0.758312410251222,"3","Cp"
4.27466594247512e-05,0.755394281024816,0.138,0.091,0.798336611416653,"3","Klf10"
4.633490631685e-05,0.42101036305659,0.427,0.384,0.865350710373491,"3","Pdcd10"
4.85512416325919e-05,0.323858698652626,0.545,0.5,0.906742988730286,"3","Snrpg"
5.00272474327537e-05,0.564016947744423,0.228,0.171,0.934308873054108,"3","Nck1"
5.15134680430496e-05,0.305361399479656,0.519,0.477,0.962065529171994,"3","Srp14"
5.35645852154029e-05,0.557681680587086,0.217,0.161,1,"3","1700020I14Rik"
5.36234608531384e-05,0.493356093760934,0.333,0.278,1,"3","Spop"
5.36690483071598e-05,0.536091875587002,0.23,0.171,1,"3","Sertad1"
5.68595758529297e-05,0.824052135033185,0.147,0.101,1,"3","Flnb"
5.76528013531447e-05,0.718965533944696,0.158,0.108,1,"3","Znrf1"
5.79422193030602e-05,0.489863454308344,0.349,0.289,1,"3","Snrk"
5.98107618367341e-05,0.588970671964747,0.195,0.143,1,"3","Gna11"
6.40047750479695e-05,0.495547698377247,0.248,0.191,1,"3","Mea1"
6.40540674255547e-05,0.61172047893654,0.259,0.205,1,"3","Pfkl"
6.69409438135411e-05,0.514723508478187,0.311,0.258,1,"3","Smim10l1"
6.77352399228458e-05,0.930252142322977,0.176,0.126,1,"3","Angptl4"
6.82034677792888e-05,0.605662710456338,0.144,0.095,1,"3","C130074G19Rik"
6.91394761226824e-05,0.386395763825099,0.436,0.383,1,"3","G3bp1"
6.95149903194751e-05,0.782573517695257,0.135,0.09,1,"3","Tmtc2"
7.15736762029216e-05,0.345836801755992,0.481,0.436,1,"3","Adipor1"
7.28061916262173e-05,0.650894517103847,0.216,0.163,1,"3","Ttll7"
7.38993872162482e-05,0.250709928496598,0.699,0.663,1,"3","Rbx1"
7.43621676885016e-05,0.542848425074519,0.276,0.222,1,"3","Nras"
7.67539607052564e-05,0.662836747945986,0.164,0.116,1,"3","Cyp2d22"
7.69325658750339e-05,0.259113685524014,0.625,0.591,1,"3","Hnrnpa3"
7.8065980226882e-05,0.739223724830902,0.158,0.109,1,"3","St6galnac3"
7.91543483378614e-05,0.527765063263922,0.253,0.201,1,"3","Cfdp1"
8.02471566461917e-05,0.336238792250661,0.472,0.425,1,"3","Psmd7"
8.26173855591971e-05,0.661050662241945,0.168,0.119,1,"3","Fkbp9"
8.63598141720843e-05,0.803884042095154,0.153,0.107,1,"3","Tspan17"
8.6979370958117e-05,0.514775157427161,0.245,0.189,1,"3","Eif3b"
8.71222330113889e-05,0.665919655103306,0.207,0.155,1,"3","Lsm2"
9.07047996614663e-05,0.918613930438331,0.156,0.111,1,"3","Tle1"
9.14747137333664e-05,0.620074268575967,0.212,0.16,1,"3","Usp53"
9.2633185840824e-05,0.341268896020097,0.406,0.345,1,"3","Gm2000"
9.30881317313785e-05,0.685266863754993,0.162,0.113,1,"3","Fam129b"
9.36959624124791e-05,0.753719222754125,0.197,0.147,1,"3","Ercc1"
9.47286662095607e-05,0.837647090998452,0.11,0.069,1,"3","Ezh1"
9.73335938682964e-05,0.562017306309347,0.235,0.183,1,"3","Nsmce4a"
9.78583042078949e-05,0.341952136210932,0.487,0.443,1,"3","Syf2"
0.000104259346006338,0.278487834746774,0.602,0.578,1,"3","Gabarapl2"
0.000104752699467026,0.438572814459994,0.34,0.286,1,"3","Rtf1"
0.000108394627916534,0.514902109933266,0.221,0.167,1,"3","Cdkn2d"
0.000110718409709249,0.879977597940261,0.103,0.064,1,"3","Hsf1"
0.00012010515312216,0.621290686485576,0.17,0.121,1,"3","Cyb5b"
0.00012443301182677,0.746321700607676,0.156,0.111,1,"3","Dab2ip"
0.000126676077226096,0.317353303832568,0.494,0.444,1,"3","Ucp2"
0.000128059332497149,0.686046993930073,0.125,0.082,1,"3","Osmr"
0.00013362046171262,0.813480466051818,0.14,0.095,1,"3","Map3k8"
0.000137874071836508,0.640743471593094,0.246,0.194,1,"3","Hspa1b"
0.000144550072562455,0.250036936504362,0.406,0.343,1,"3","Ppp1cb"
0.00014579843546386,0.254311417991299,0.658,0.639,1,"3","Rpl30"
0.000146871208849233,0.542429984809155,0.14,0.094,1,"3","She"
0.000152097458945783,0.395593120566885,0.431,0.38,1,"3","Coa3"
0.000155001628917047,0.707800773619326,0.122,0.079,1,"3","Edn3"
0.000156162619960893,0.261689630194021,0.513,0.454,1,"3","Rtp4"
0.000156805951090766,0.698723095711471,0.161,0.116,1,"3","Efna1"
0.000159561000877511,0.431275683600414,0.211,0.156,1,"3","Hrct1"
0.000160655547062935,0.622752838658734,0.162,0.115,1,"3","Sh2d3c"
0.000161460876151111,0.690064391513196,0.16,0.114,1,"3","Cers4"
0.000162553439978879,0.745605154236518,0.133,0.09,1,"3","Fam65a"
0.00016987377766432,0.777932340847749,0.1,0.062,1,"3","Cast"
0.000173444935924221,0.639853103440039,0.146,0.101,1,"3","Gstt2"
0.000184268063851942,0.476375357489718,0.273,0.22,1,"3","Abcf1"
0.000186559497240168,0.722146295334877,0.162,0.117,1,"3","Abhd17a"
0.00018839383636974,0.786668595355505,0.125,0.084,1,"3","Nomo1"
0.000194514859058568,0.456229727773916,0.318,0.266,1,"3","Klf7"
0.000195671451402874,0.790233932489605,0.112,0.072,1,"3","Arl4d"
0.000200533300740555,0.39568947635734,0.364,0.314,1,"3","Hypk"
0.000204917734920516,0.29540933261283,0.546,0.512,1,"3","Rheb"
0.000208361707940345,0.532338843394344,0.277,0.227,1,"3","Tap2"
0.000223848854007185,0.330947015431597,0.374,0.319,1,"3","Leprot"
0.000227277190573097,0.283144807020457,0.491,0.455,1,"3","Lamtor5"
0.000230542446539766,0.924636078846861,0.109,0.071,1,"3","Trip10"
0.000232901354232731,0.798049142551535,0.119,0.079,1,"3","Cyb561"
0.000239895273166195,0.578354649819332,0.189,0.141,1,"3","Alad"
0.000243313399034537,0.29311695839792,0.456,0.403,1,"3","Sptssa"
0.000248311372757439,0.758119042476361,0.117,0.077,1,"3","Yes1"
0.000249600557339282,0.529544675957299,0.266,0.216,1,"3","Rnaseh2c"
0.000252126333961939,0.485747510271443,0.212,0.161,1,"3","Lima1"
0.000261496749487755,0.622061381056048,0.177,0.131,1,"3","Cttn"
0.000264844486729708,0.318130568661785,0.391,0.332,1,"3","H1f0"
0.000287257234500293,0.385884788350932,0.366,0.318,1,"3","Rrp1"
0.000293592345366049,0.757888206122702,0.125,0.086,1,"3","Exoc6b"
0.000293706296699006,0.542308751490038,0.215,0.168,1,"3","Osbpl1a"
0.000304000732372321,0.563308675063191,0.185,0.138,1,"3","Crk"
0.00030558281328985,0.791410276332801,0.111,0.073,1,"3","Ralgapa1"
0.000308777814273391,0.308693188048633,0.527,0.492,1,"3","Ech1"
0.000309777366306191,0.344934861983916,0.421,0.367,1,"3","Ssu72"
0.000317167841541812,0.362470796540507,0.377,0.33,1,"3","Cdc37"
0.000317994183012711,0.671007804021371,0.125,0.085,1,"3","Cdc23"
0.000328371008228171,0.416713598893574,0.288,0.237,1,"3","Ube2g1"
0.000336607815647508,0.586037186319737,0.13,0.089,1,"3","Fam118b"
0.000339831228855324,0.502391727088855,0.288,0.238,1,"3","Rala"
0.000344442575154057,0.523305388765801,0.206,0.157,1,"3","Map4"
0.000375848704763323,0.5706080327894,0.176,0.13,1,"3","Bhlhe40"
0.000378157946660576,0.403968565535005,0.348,0.3,1,"3","Uqcc3"
0.000383745078693483,0.319710677563534,0.467,0.421,1,"3","Gm11808"
0.000389344053978772,0.708172237805762,0.155,0.113,1,"3","Cnot6"
0.000407363384565981,0.529853872582515,0.144,0.101,1,"3","Hyal2"
0.000429453339670449,0.543112770655154,0.234,0.187,1,"3","Bag5"
0.000429858361484074,0.452901324381001,0.232,0.181,1,"3","Pitpna"
0.00043575934708553,0.360956694158923,0.385,0.349,1,"3","Esd"
0.000438452019789204,0.696383369300856,0.155,0.112,1,"3","Hbegf"
0.000440870751390002,0.641174002528896,0.182,0.138,1,"3","Tnfrsf19"
0.000443751620528711,0.559710549822887,0.208,0.162,1,"3","Tgfb2"
0.000448327825232337,0.274093005929593,0.274,0.218,1,"3","Prss23"
0.00044890197353422,0.345775092545569,0.363,0.31,1,"3","Trappc6b"
0.000449539323535884,0.435975917962506,0.303,0.252,1,"3","Dpy30"
0.000452585691034609,0.713281336696424,0.171,0.129,1,"3","Mad2l2"
0.000455786150630398,0.521084130594604,0.19,0.143,1,"3","Lbr"
0.000488876444927124,0.429440642106991,0.279,0.229,1,"3","Capg"
0.000514416535423081,0.605108566135768,0.181,0.138,1,"3","1810009A15Rik"
0.000519375314910917,0.644847201300085,0.142,0.101,1,"3","Foxc1"
0.000519935824839024,0.338129769071729,0.458,0.42,1,"3","Psme1"
0.00052737268962079,0.274757620840368,0.307,0.248,1,"3","Tns1"
0.000527578222030761,0.647045271320618,0.161,0.12,1,"3","Rora"
0.000555128603419734,0.538621157448839,0.244,0.201,1,"3","Vps36"
0.0005795440833917,0.61792133634825,0.156,0.113,1,"3","Fam69a"
0.000588576906770548,0.602209407535353,0.178,0.134,1,"3","Tecpr1"
0.000590870970550047,0.578773126300255,0.186,0.142,1,"3","Lyar"
0.000673498221115482,0.323348937575276,0.43,0.389,1,"3","Ssr2"
0.000677172596861052,0.511940627971947,0.149,0.107,1,"3","Rbms2"
0.000680303264756483,0.616839876893384,0.176,0.132,1,"3","Sertad2"
0.000687392795287995,0.479253899650632,0.288,0.242,1,"3","Nrbp1"
0.000692137211262069,0.733902777993958,0.107,0.072,1,"3","Fam219b"
0.000697458627291646,0.71854649509306,0.11,0.074,1,"3","Csrnp1"
0.000704634158891768,0.339545960347412,0.429,0.386,1,"3","Wasf2"
0.000705488214385467,0.687988894690358,0.132,0.093,1,"3","Sdc3"
0.000712695924878879,0.461968940851105,0.307,0.263,1,"3","Ubald2"
0.000718524932444672,0.773841685027555,0.108,0.073,1,"3","Agfg1"
0.000760525265295722,0.752170284850234,0.122,0.085,1,"3","Katnbl1"
0.00079852692841556,0.305183233005977,0.491,0.465,1,"3","Ranbp1"
0.000802207256600487,0.413214154176069,0.296,0.249,1,"3","B4galt4"
0.000833885167139117,0.574315366028258,0.19,0.148,1,"3","Cdc42ep4"
0.000857297200883689,0.547203314761231,0.182,0.139,1,"3","Xpnpep1"
0.000864751885464931,0.446259816626851,0.266,0.219,1,"3","Med10"
0.000894546180519279,0.639123453116673,0.155,0.115,1,"3","Rasd1"
0.000898484325711814,0.43272531252908,0.324,0.284,1,"3","Ube2v2"
0.000922194232660915,0.480588476340334,0.274,0.23,1,"3","B230219D22Rik"
0.00094669572895592,0.518980341775932,0.24,0.198,1,"3","March2"
0.000952142295129986,0.664281755386254,0.167,0.126,1,"3","Mitd1"
0.00101811597201567,0.521165845894763,0.169,0.127,1,"3","Swap70"
0.0010238823948605,0.670993217133908,0.158,0.12,1,"3","Rdm1"
0.00106987329017965,0.372139846320001,0.324,0.28,1,"3","Gemin7"
0.00106997575699579,0.259943922048007,0.604,0.594,1,"3","Rps27l"
0.00107058216478644,0.675672446568226,0.133,0.095,1,"3","Pelo"
0.00107382692769899,0.305422896263361,0.56,0.553,1,"3","Grcc10"
0.00111286416405759,0.401027598668922,0.29,0.244,1,"3","Stra13"
0.0011191387961672,0.577639650099234,0.101,0.067,1,"3","Igfbp3"
0.00113461825332842,0.270164021192901,0.39,0.343,1,"3","Itgb1"
0.00114840381963361,0.290525471746676,0.393,0.345,1,"3","2310036O22Rik"
0.00118484394549082,0.370725684438939,0.311,0.268,1,"3","Cr1l"
0.00118635496901949,0.334996048885693,0.267,0.221,1,"3","Plin2"
0.00120184163618684,0.49158617571219,0.211,0.167,1,"3","Fam76a"
0.00121790411326482,0.541606607002888,0.213,0.171,1,"3","Fryl"
0.00122061963254377,0.308278771853889,0.465,0.446,1,"3","Med28"
0.00125624017983433,0.384933432947791,0.279,0.233,1,"3","Hnrnph2"
0.0012834030639231,0.435870092392078,0.277,0.234,1,"3","Ntan1"
0.0012846230017155,0.531809223792615,0.159,0.12,1,"3","Lysmd2"
0.00141994732374368,0.615172623395546,0.115,0.08,1,"3","Ankrd13a"
0.00143437851421575,0.432286698601226,0.293,0.255,1,"3","Banf1"
0.00144310770863303,0.440887801143097,0.247,0.203,1,"3","Smap1"
0.00145697141410814,0.321315100924181,0.379,0.339,1,"3","Psmb7"
0.00147866310976324,0.8775362020937,0.103,0.07,1,"3","Plscr1"
0.00152346492569339,0.385386489431268,0.363,0.326,1,"3","Fkbp4"
0.00157941747734316,0.68793637421316,0.125,0.09,1,"3","Crem"
0.00168714256370867,0.33368624947042,0.383,0.347,1,"3","Cct4"
0.00169535023315854,0.275122655328185,0.34,0.291,1,"3","Dram2"
0.00174886764915902,0.514860000946953,0.209,0.169,1,"3","Alkbh5"
0.00178223698334281,0.703474300938521,0.116,0.082,1,"3","Sept10"
0.00181359317235293,0.569945428331608,0.165,0.126,1,"3","Stom"
0.00186511432337265,0.640051115955252,0.104,0.072,1,"3","Pear1"
0.00190747731274792,0.467173878368213,0.244,0.203,1,"3","Vamp4"
0.0019823429314495,0.483210032136715,0.246,0.209,1,"3","Ube2j2"
0.00216065646248186,0.351042303873956,0.336,0.296,1,"3","Pafah1b1"
0.00218216683694704,0.31996673937277,0.268,0.223,1,"3","Samhd1"
0.00227884426342349,0.510320382059523,0.167,0.128,1,"3","Myo10"
0.00229693431346308,0.39624746288185,0.349,0.313,1,"3","Timm17a"
0.00231552471958816,0.382335663392135,0.314,0.275,1,"3","Pcnp"
0.00232665007724143,0.613202251963197,0.188,0.15,1,"3","Qsox1"
0.00242457943619909,0.506185240778054,0.234,0.196,1,"3","Nudcd3"
0.00245025577989186,0.40906795880395,0.214,0.172,1,"3","Smarce1"
0.00247439786412376,0.589741631650402,0.134,0.099,1,"3","Wwc2"
0.00255934468759188,0.432335489581899,0.301,0.262,1,"3","Lpar6"
0.00270887529105078,0.481353897431516,0.229,0.192,1,"3","Acadl"
0.00278093156497942,0.326687062858989,0.338,0.297,1,"3","Hnrnpc"
0.00283855902298818,0.642108376880482,0.164,0.128,1,"3","Stx6"
0.00289345473674008,0.269368577002672,0.429,0.395,1,"3","Nhp2l1"
0.00293237134732837,0.377541609879228,0.262,0.22,1,"3","Prelid1"
0.00296173413602257,0.431920701056231,0.256,0.216,1,"3","Aspscr1"
0.0030692218922582,0.417704924665999,0.242,0.2,1,"3","Flot1"
0.00307874840918778,0.26585604808472,0.412,0.375,1,"3","Psma4"
0.00331300615919818,0.287111991582851,0.349,0.307,1,"3","Txn2"
0.00337890919084375,0.263255624826426,0.484,0.457,1,"3","Rab7"
0.0035031255286639,0.549885839736353,0.15,0.115,1,"3","Kras"
0.00376258873985717,0.333473805755923,0.348,0.317,1,"3","Mxd4"
0.00379267515278265,0.365942258892297,0.273,0.234,1,"3","Irf9"
0.00379521424689262,0.696264290687252,0.136,0.104,1,"3","Hs3st1"
0.00387282848411093,0.408811354605438,0.243,0.204,1,"3","Mospd1"
0.00393077929795301,0.345508982980014,0.145,0.109,1,"3","Ppp1r16b"
0.00393698223828102,0.314902631045608,0.413,0.386,1,"3","Skp1a"
0.00394672179467782,0.375164697973875,0.266,0.225,1,"3","Chic2"
0.00395412569559275,0.655232480000419,0.101,0.071,1,"3","Mcc"
0.00405684585608685,0.675985837440727,0.104,0.075,1,"3","Cactin"
0.00409927146421732,0.605551092854911,0.132,0.1,1,"3","Klhl5"
0.00413420332180416,0.584049757738423,0.109,0.078,1,"3","Acd"
0.00416156656463445,0.378008146773432,0.288,0.251,1,"3","Fbxw2"
0.00419888180546998,0.476743154626453,0.212,0.175,1,"3","Cyth3"
0.00421346340688167,0.495289934938037,0.135,0.1,1,"3","Gm26802"
0.00423924720139593,0.455790156733314,0.206,0.168,1,"3","Cd2ap"
0.00426231193307964,0.354436701029903,0.28,0.242,1,"3","Sar1a"
0.00445148054526583,0.389629237556289,0.263,0.225,1,"3","Hiat1"
0.00449010674628618,0.631373238376429,0.147,0.115,1,"3","Tpd52l1"
0.00453279437830912,0.374826645801139,0.353,0.319,1,"3","Bag1"
0.00458603276898418,0.472976252784668,0.188,0.151,1,"3","Ccdc28b"
0.00459320412410681,0.561486839043366,0.162,0.128,1,"3","2700094K13Rik"
0.00460221743833931,0.392310243001568,0.19,0.152,1,"3","Tcf3"
0.00467854051501895,0.539181783005699,0.166,0.131,1,"3","Cnot6l"
0.00474824252031794,0.568881712094225,0.137,0.105,1,"3","Myo1c"
0.00486301472645483,0.495582247351006,0.132,0.099,1,"3","C330006A16Rik"
0.00511469270668225,0.675440941554769,0.129,0.098,1,"3","Zc3h13"
0.00511490386605353,0.620812753122531,0.152,0.119,1,"3","Ankrd46"
0.00514924760805798,0.604037058659446,0.107,0.078,1,"3","Galt"
0.00525214349437437,0.281953828180759,0.446,0.421,1,"3","Nop10"
0.00530862910252521,0.257634831742234,0.433,0.405,1,"3","Csnk1a1"
0.00531548331117221,0.299100676190034,0.413,0.388,1,"3","Ywhab"
0.00540441335248909,0.666271423514783,0.124,0.094,1,"3","Gpx7"
0.00542889430472348,0.441364959664149,0.243,0.207,1,"3","Med21"
0.00556563735428833,0.604670697518158,0.122,0.091,1,"3","Ipo11"
0.00558168545337459,0.296898897586049,0.277,0.238,1,"3","Map7d1"
0.00564422901878419,0.415465635826537,0.243,0.207,1,"3","Fubp1"
0.00568319371173381,0.362226510663018,0.301,0.263,1,"3","Sod1"
0.00577318381081547,0.69085731774251,0.113,0.084,1,"3","Plcb4"
0.00577346009254443,0.377148800932433,0.197,0.16,1,"3","Ei24"
0.00584258629495642,0.436862641352186,0.293,0.262,1,"3","Spr"
0.00588754982462025,0.291207450535444,0.417,0.393,1,"3","U2af1"
0.00596211075459266,0.676525031726807,0.137,0.107,1,"3","Pkp4"
0.00598490196960953,0.449185245765932,0.213,0.177,1,"3","Ap1s2"
0.00609650826287212,0.654704752467885,0.142,0.112,1,"3","Cobll1"
0.00613389310877254,0.597017641277345,0.106,0.077,1,"3","Itsn2"
0.0062136694964063,0.314560891847718,0.26,0.22,1,"3","Igtp"
0.00631448940887533,0.341084804688361,0.31,0.276,1,"3","Anp32b"
0.00642429393298535,0.478610618509877,0.191,0.158,1,"3","Ufd1l"
0.00648907418363762,0.564251109859038,0.124,0.093,1,"3","Mesdc1"
0.00657638729845051,0.473035783610463,0.172,0.139,1,"3","Gcnt2"
0.00681618171854778,0.529926277165671,0.119,0.089,1,"3","Uvssa"
0.00685728075883239,0.584486645471892,0.11,0.081,1,"3","Prrg2"
0.00693641971225234,0.566823871006504,0.125,0.094,1,"3","Cpd"
0.00694506526689479,0.477936059770872,0.201,0.168,1,"3","Gabarapl1"
0.00694794985045262,0.465746692360195,0.187,0.151,1,"3","Tap1"
0.00705651837052172,0.374718588880688,0.276,0.243,1,"3","Dynlt3"
0.00716393234422063,0.513317026946901,0.187,0.154,1,"3","Jup"
0.00729698062708349,0.582108030187899,0.136,0.106,1,"3","Zmym5"
0.00738916196580815,0.472971715453809,0.225,0.193,1,"3","Serpinb6a"
0.00742933709330512,0.516674982173501,0.193,0.161,1,"3","Ndufaf7"
0.00792080011080232,0.359154410302581,0.179,0.144,1,"3","2010111I01Rik"
0.00805520198184224,0.349676360711405,0.275,0.238,1,"3","Reep3"
